Id;CreatorId;CustomerId;Description;Address;TerminalId;Location;Status;Priority;CreateTime;ResolutionDate;IssueType;TechnicianId;ServiceDate
14154;3;7121;El kell végezni a telepítést;Béke utca 89;14175;Tiszaújváros;elvégezve;magas;2024. 05. 26. 0:00:00;2024. 06. 09. 0:00:00;telepítés;16;2024. 06. 09. 0:00:00
14155;9;7121;El kell végezni a szervizelést;Béke utca 89;14175;Tiszaújváros;elvégezve;közepes;2024. 06. 23. 0:00:00;2024. 07. 07. 0:00:00;szerviz;20;2024. 07. 07. 0:00:00
14156;1;7121;El kell végezni a szervizelést;Béke utca 89;14175;Tiszaújváros;elvégezve;közepes;2024. 07. 21. 0:00:00;2024. 08. 04. 0:00:00;szerviz;14;2024. 08. 04. 0:00:00
14157;10;7122;El kell végezni a telepítést;Honvéd utca 1;13505;Balassagyarmat;elvégezve;magas;2025. 02. 12. 0:00:00;2025. 02. 26. 0:00:00;telepítés;14;2025. 02. 26. 0:00:00
14158;3;7122;El kell végezni a szervizelést;Honvéd utca 1;13505;Balassagyarmat;elvégezve;közepes;2025. 03. 12. 0:00:00;2025. 03. 26. 0:00:00;szerviz;15;2025. 03. 26. 0:00:00
14159;10;7122;El kell végezni a leszerelést;Honvéd utca 1;13505;Balassagyarmat;elvégezve;közepes;2025. 04. 09. 0:00:00;2025. 04. 23. 0:00:00;leszerelés;17;2025. 04. 23. 0:00:00
14160;4;7123;El kell végezni a telepítést;Béke utca 94;19650;Tiszafüred;elvégezve;alacsony;2024. 03. 26. 0:00:00;2024. 04. 09. 0:00:00;telepítés;14;2024. 04. 09. 0:00:00
14161;10;7123;El kell végezni a szervizelést;Béke utca 94;19650;Tiszafüred;elvégezve;közepes;2024. 04. 23. 0:00:00;2024. 05. 07. 0:00:00;szerviz;20;2024. 05. 07. 0:00:00
14162;10;7123;El kell végezni a leszerelést;Béke utca 94;19650;Tiszafüred;elvégezve;közepes;2024. 05. 21. 0:00:00;2024. 06. 04. 0:00:00;leszerelés;19;2024. 06. 04. 0:00:00
14163;8;7124;El kell végezni a telepítést;Bartók Béla utca 95;18328;Dunakeszi;elvégezve;közepes;2024. 03. 22. 0:00:00;2024. 04. 05. 0:00:00;telepítés;12;2024. 04. 05. 0:00:00
14164;4;7125;El kell végezni a telepítést;Templom utca 50;12838;Szombathely;elvégezve;alacsony;2025. 04. 18. 0:00:00;2025. 05. 02. 0:00:00;telepítés;16;2025. 05. 02. 0:00:00
14165;11;7125;El kell végezni a szervizelést;Templom utca 50;12838;Szombathely;új;közepes;2025. 05. 16. 0:00:00;;szerviz;0;2025. 05. 30. 0:00:00
14166;7;7126;El kell végezni a telepítést;Csokonai utca 19;19936;Marcali;elvégezve;közepes;2025. 03. 04. 0:00:00;2025. 03. 18. 0:00:00;telepítés;18;2025. 03. 18. 0:00:00
14167;9;7126;El kell végezni a leszerelést;Csokonai utca 19;19936;Marcali;elvégezve;közepes;2025. 04. 01. 0:00:00;2025. 04. 15. 0:00:00;leszerelés;16;2025. 04. 15. 0:00:00
14168;4;7127;El kell végezni a telepítést;Hársfa utca 84;7240;Salgótarján;elvégezve;magas;2023. 11. 12. 0:00:00;2023. 11. 26. 0:00:00;telepítés;16;2023. 11. 26. 0:00:00
14169;2;7128;El kell végezni a telepítést;Tavasz utca 44;5788;Csongrád;elvégezve;közepes;2024. 09. 23. 0:00:00;2024. 10. 07. 0:00:00;telepítés;15;2024. 10. 07. 0:00:00
14170;8;7129;El kell végezni a telepítést;Dózsa György utca 98;5437;Kunszentmiklós;elvégezve;alacsony;2023. 03. 08. 0:00:00;2023. 03. 22. 0:00:00;telepítés;12;2023. 03. 22. 0:00:00
14171;11;7129;El kell végezni a szervizelést;Dózsa György utca 98;5437;Kunszentmiklós;elvégezve;magas;2023. 04. 05. 0:00:00;2023. 04. 19. 0:00:00;szerviz;18;2023. 04. 19. 0:00:00
14172;6;7129;El kell végezni a szervizelést;Dózsa György utca 98;5437;Kunszentmiklós;elvégezve;alacsony;2023. 05. 03. 0:00:00;2023. 05. 17. 0:00:00;szerviz;15;2023. 05. 17. 0:00:00
14173;4;7130;El kell végezni a telepítést;Csokonai utca 6;12226;Nagykőrös;elvégezve;közepes;2022. 01. 29. 0:00:00;2022. 02. 12. 0:00:00;telepítés;17;2022. 02. 12. 0:00:00
14174;8;7130;El kell végezni a szervizelést;Csokonai utca 6;12226;Nagykőrös;elvégezve;közepes;2022. 02. 26. 0:00:00;2022. 03. 12. 0:00:00;szerviz;18;2022. 03. 12. 0:00:00
14175;8;7130;El kell végezni a szervizelést;Csokonai utca 6;12226;Nagykőrös;elvégezve;közepes;2022. 03. 26. 0:00:00;2022. 04. 09. 0:00:00;szerviz;14;2022. 04. 09. 0:00:00
14176;8;7131;El kell végezni a telepítést;Fő utca 11;4159;Cegléd;elvégezve;magas;2025. 03. 18. 0:00:00;2025. 04. 01. 0:00:00;telepítés;16;2025. 04. 01. 0:00:00
14177;5;7131;El kell végezni a szervizelést;Fő utca 11;4159;Cegléd;új;magas;2025. 04. 15. 0:00:00;;szerviz;0;2025. 04. 29. 0:00:00
14178;4;7132;El kell végezni a telepítést;Temető utca 92;3169;Balatonfüred;elvégezve;alacsony;2025. 03. 16. 0:00:00;2025. 03. 30. 0:00:00;telepítés;18;2025. 03. 30. 0:00:00
14179;4;7132;El kell végezni a leszerelést;Temető utca 92;3169;Balatonfüred;kiosztva;magas;2025. 04. 13. 0:00:00;2025. 04. 27. 0:00:00;leszerelés;15;2025. 04. 27. 0:00:00
14180;10;7133;El kell végezni a telepítést;Táncsics Mihály utca 47;14256;Csongrád;elvégezve;alacsony;2024. 11. 24. 0:00:00;2024. 12. 08. 0:00:00;telepítés;19;2024. 12. 08. 0:00:00
14181;7;7133;El kell végezni a szervizelést;Táncsics Mihály utca 47;14256;Csongrád;elvégezve;alacsony;2024. 12. 22. 0:00:00;2025. 01. 05. 0:00:00;szerviz;13;2025. 01. 05. 0:00:00
14182;11;7134;El kell végezni a telepítést;Rákóczi tér 60;15404;Szentgotthárd;elvégezve;alacsony;2016. 07. 27. 0:00:00;2016. 08. 10. 0:00:00;telepítés;14;2016. 08. 10. 0:00:00
14183;7;7134;El kell végezni a szervizelést;Rákóczi tér 60;15404;Szentgotthárd;elvégezve;magas;2016. 08. 24. 0:00:00;2016. 09. 07. 0:00:00;szerviz;18;2016. 09. 07. 0:00:00
14184;11;7135;El kell végezni a telepítést;Tavasz utca 84;14079;Hajdúböszörmény;elvégezve;közepes;2023. 07. 12. 0:00:00;2023. 07. 26. 0:00:00;telepítés;14;2023. 07. 26. 0:00:00
14185;4;7135;El kell végezni a szervizelést;Tavasz utca 84;14079;Hajdúböszörmény;elvégezve;alacsony;2023. 08. 09. 0:00:00;2023. 08. 23. 0:00:00;szerviz;16;2023. 08. 23. 0:00:00
14186;3;7136;El kell végezni a telepítést;Csokonai utca 35;11138;Zirc;elvégezve;közepes;2024. 08. 29. 0:00:00;2024. 09. 12. 0:00:00;telepítés;13;2024. 09. 12. 0:00:00
14187;3;7136;El kell végezni a leszerelést;Csokonai utca 35;11138;Zirc;elvégezve;alacsony;2024. 09. 26. 0:00:00;2024. 10. 10. 0:00:00;leszerelés;18;2024. 10. 10. 0:00:00
14188;4;7137;El kell végezni a telepítést;Szőlő utca 81;19178;Békéscsaba;elvégezve;közepes;2024. 12. 02. 0:00:00;2024. 12. 16. 0:00:00;telepítés;17;2024. 12. 16. 0:00:00
14189;1;7138;El kell végezni a telepítést;Munkás utca 20;9807;Kaba;elvégezve;magas;2019. 09. 25. 0:00:00;2019. 10. 09. 0:00:00;telepítés;13;2019. 10. 09. 0:00:00
14190;8;7138;El kell végezni a szervizelést;Munkás utca 20;9807;Kaba;elvégezve;közepes;2019. 10. 23. 0:00:00;2019. 11. 06. 0:00:00;szerviz;13;2019. 11. 06. 0:00:00
14191;11;7138;El kell végezni a leszerelést;Munkás utca 20;9807;Kaba;elvégezve;alacsony;2019. 11. 20. 0:00:00;2019. 12. 04. 0:00:00;leszerelés;18;2019. 12. 04. 0:00:00
14192;9;7139;El kell végezni a telepítést;Bem utca 99;8895;Sárbogárd;elvégezve;magas;2022. 02. 18. 0:00:00;2022. 03. 04. 0:00:00;telepítés;19;2022. 03. 04. 0:00:00
14193;5;7139;El kell végezni a szervizelést;Bem utca 99;8895;Sárbogárd;elvégezve;alacsony;2022. 03. 18. 0:00:00;2022. 04. 01. 0:00:00;szerviz;20;2022. 04. 01. 0:00:00
14194;9;7139;El kell végezni a szervizelést;Bem utca 99;8895;Sárbogárd;elvégezve;közepes;2022. 04. 15. 0:00:00;2022. 04. 29. 0:00:00;szerviz;17;2022. 04. 29. 0:00:00
14195;7;7140;El kell végezni a telepítést;Bem utca 12;19480;Pilisszentiván;elvégezve;alacsony;2020. 01. 30. 0:00:00;2020. 02. 13. 0:00:00;telepítés;13;2020. 02. 13. 0:00:00
14196;6;7140;El kell végezni a szervizelést;Bem utca 12;19480;Pilisszentiván;elvégezve;magas;2020. 02. 27. 0:00:00;2020. 03. 12. 0:00:00;szerviz;12;2020. 03. 12. 0:00:00
14197;5;7140;El kell végezni a szervizelést;Bem utca 12;19480;Pilisszentiván;elvégezve;alacsony;2020. 03. 26. 0:00:00;2020. 04. 09. 0:00:00;szerviz;18;2020. 04. 09. 0:00:00
14198;11;7141;El kell végezni a telepítést;Jókai utca 95;11748;Vecsés;elvégezve;alacsony;2024. 03. 03. 0:00:00;2024. 03. 17. 0:00:00;telepítés;12;2024. 03. 17. 0:00:00
14199;2;7141;El kell végezni a szervizelést;Jókai utca 95;11748;Vecsés;elvégezve;közepes;2024. 03. 31. 0:00:00;2024. 04. 14. 0:00:00;szerviz;19;2024. 04. 14. 0:00:00
14200;3;7142;El kell végezni a telepítést;Gyöngyvirág utca 27;10421;Szentendre;elvégezve;magas;2024. 04. 27. 0:00:00;2024. 05. 11. 0:00:00;telepítés;17;2024. 05. 11. 0:00:00
14201;2;7142;El kell végezni a szervizelést;Gyöngyvirág utca 27;10421;Szentendre;elvégezve;közepes;2024. 05. 25. 0:00:00;2024. 06. 08. 0:00:00;szerviz;12;2024. 06. 08. 0:00:00
14202;7;7142;El kell végezni a szervizelést;Gyöngyvirág utca 27;10421;Szentendre;elvégezve;közepes;2024. 06. 22. 0:00:00;2024. 07. 06. 0:00:00;szerviz;12;2024. 07. 06. 0:00:00
14203;4;7143;El kell végezni a telepítést;Csokonai utca 56;2908;Székesfehérvár;elvégezve;közepes;2025. 02. 14. 0:00:00;2025. 02. 28. 0:00:00;telepítés;15;2025. 02. 28. 0:00:00
14204;1;7143;El kell végezni a szervizelést;Csokonai utca 56;2908;Székesfehérvár;elvégezve;közepes;2025. 03. 14. 0:00:00;2025. 03. 28. 0:00:00;szerviz;16;2025. 03. 28. 0:00:00
14205;4;7143;El kell végezni a szervizelést;Csokonai utca 56;2908;Székesfehérvár;kiosztva;magas;2025. 04. 11. 0:00:00;2025. 04. 25. 0:00:00;szerviz;12;2025. 04. 25. 0:00:00
14206;4;7144;El kell végezni a telepítést;Jókai utca 96;7242;Kaba;elvégezve;alacsony;2024. 05. 08. 0:00:00;2024. 05. 22. 0:00:00;telepítés;19;2024. 05. 22. 0:00:00
14207;5;7145;El kell végezni a telepítést;Ady Endre utca 15;6131;Celldömölk;elvégezve;közepes;2022. 08. 01. 0:00:00;2022. 08. 15. 0:00:00;telepítés;15;2022. 08. 15. 0:00:00
14208;1;7145;El kell végezni a leszerelést;Ady Endre utca 15;6131;Celldömölk;elvégezve;közepes;2022. 08. 29. 0:00:00;2022. 09. 12. 0:00:00;leszerelés;16;2022. 09. 12. 0:00:00
14209;5;7146;El kell végezni a telepítést;Deák Ferenc utca 12;7963;Bonyhád;elvégezve;alacsony;2019. 01. 10. 0:00:00;2019. 01. 24. 0:00:00;telepítés;17;2019. 01. 24. 0:00:00
14210;8;7147;El kell végezni a telepítést;Sport utca 15;10940;Füzesabony;elvégezve;alacsony;2016. 11. 18. 0:00:00;2016. 12. 02. 0:00:00;telepítés;13;2016. 12. 02. 0:00:00
14211;6;7147;El kell végezni a leszerelést;Sport utca 15;10940;Füzesabony;elvégezve;alacsony;2016. 12. 16. 0:00:00;2016. 12. 30. 0:00:00;leszerelés;15;2016. 12. 30. 0:00:00
14212;9;7148;El kell végezni a telepítést;Dózsa György utca 34;6492;Cegléd;elvégezve;magas;2023. 02. 16. 0:00:00;2023. 03. 02. 0:00:00;telepítés;12;2023. 03. 02. 0:00:00
14213;9;7148;El kell végezni a szervizelést;Dózsa György utca 34;6492;Cegléd;elvégezve;alacsony;2023. 03. 16. 0:00:00;2023. 03. 30. 0:00:00;szerviz;14;2023. 03. 30. 0:00:00
14214;10;7148;El kell végezni a leszerelést;Dózsa György utca 34;6492;Cegléd;elvégezve;közepes;2023. 04. 13. 0:00:00;2023. 04. 27. 0:00:00;leszerelés;16;2023. 04. 27. 0:00:00
14215;4;7149;El kell végezni a telepítést;Széchenyi utca 23;18920;Celldömölk;elvégezve;alacsony;2025. 03. 31. 0:00:00;2025. 04. 14. 0:00:00;telepítés;12;2025. 04. 14. 0:00:00
14216;11;7149;El kell végezni a szervizelést;Széchenyi utca 23;18920;Celldömölk;új;közepes;2025. 04. 28. 0:00:00;;szerviz;0;2025. 05. 12. 0:00:00
14217;4;7149;El kell végezni a szervizelést;Széchenyi utca 23;18920;Celldömölk;új;alacsony;2025. 05. 26. 0:00:00;;szerviz;0;2025. 06. 09. 0:00:00
14218;6;7150;El kell végezni a telepítést;Szőlő utca 19;16316;Komárom;elvégezve;magas;2016. 08. 12. 0:00:00;2016. 08. 26. 0:00:00;telepítés;20;2016. 08. 26. 0:00:00
14219;6;7150;El kell végezni a leszerelést;Szőlő utca 19;16316;Komárom;elvégezve;közepes;2016. 09. 09. 0:00:00;2016. 09. 23. 0:00:00;leszerelés;16;2016. 09. 23. 0:00:00
14220;3;7151;El kell végezni a telepítést;Béke utca 19;11578;Mosonmagyaróvár;elvégezve;közepes;2019. 12. 16. 0:00:00;2019. 12. 30. 0:00:00;telepítés;19;2019. 12. 30. 0:00:00
14221;4;7151;El kell végezni a szervizelést;Béke utca 19;11578;Mosonmagyaróvár;elvégezve;magas;2020. 01. 13. 0:00:00;2020. 01. 27. 0:00:00;szerviz;16;2020. 01. 27. 0:00:00
14222;10;7152;El kell végezni a telepítést;Templom utca 95;4117;Lőrinci;elvégezve;alacsony;2025. 03. 16. 0:00:00;2025. 03. 30. 0:00:00;telepítés;19;2025. 03. 30. 0:00:00
14223;11;7153;El kell végezni a telepítést;Bartók Béla utca 12;3818;Hajdúszoboszló;elvégezve;közepes;2022. 09. 01. 0:00:00;2022. 09. 15. 0:00:00;telepítés;13;2022. 09. 15. 0:00:00
14224;8;7153;El kell végezni a leszerelést;Bartók Béla utca 12;3818;Hajdúszoboszló;elvégezve;alacsony;2022. 09. 29. 0:00:00;2022. 10. 13. 0:00:00;leszerelés;15;2022. 10. 13. 0:00:00
14225;4;7154;El kell végezni a telepítést;Virág utca 70;1956;Salgótarján;elvégezve;magas;2022. 08. 08. 0:00:00;2022. 08. 22. 0:00:00;telepítés;16;2022. 08. 22. 0:00:00
14226;2;7154;El kell végezni a szervizelést;Virág utca 70;1956;Salgótarján;elvégezve;magas;2022. 09. 05. 0:00:00;2022. 09. 19. 0:00:00;szerviz;19;2022. 09. 19. 0:00:00
14227;11;7154;El kell végezni a szervizelést;Virág utca 70;1956;Salgótarján;elvégezve;alacsony;2022. 10. 03. 0:00:00;2022. 10. 17. 0:00:00;szerviz;18;2022. 10. 17. 0:00:00
14228;7;7155;El kell végezni a telepítést;Szabadság utca 77;8722;Szeged;elvégezve;közepes;2023. 11. 14. 0:00:00;2023. 11. 28. 0:00:00;telepítés;14;2023. 11. 28. 0:00:00
14229;4;7155;El kell végezni a szervizelést;Szabadság utca 77;8722;Szeged;elvégezve;magas;2023. 12. 12. 0:00:00;2023. 12. 26. 0:00:00;szerviz;14;2023. 12. 26. 0:00:00
14230;6;7155;El kell végezni a szervizelést;Szabadság utca 77;8722;Szeged;elvégezve;magas;2024. 01. 09. 0:00:00;2024. 01. 23. 0:00:00;szerviz;14;2024. 01. 23. 0:00:00
14231;4;7156;El kell végezni a telepítést;Virág utca 96;18013;Ajka;elvégezve;közepes;2024. 02. 08. 0:00:00;2024. 02. 22. 0:00:00;telepítés;12;2024. 02. 22. 0:00:00
14232;9;7156;El kell végezni a szervizelést;Virág utca 96;18013;Ajka;elvégezve;magas;2024. 03. 07. 0:00:00;2024. 03. 21. 0:00:00;szerviz;18;2024. 03. 21. 0:00:00
14233;5;7156;El kell végezni a leszerelést;Virág utca 96;18013;Ajka;elvégezve;közepes;2024. 04. 04. 0:00:00;2024. 04. 18. 0:00:00;leszerelés;15;2024. 04. 18. 0:00:00
14234;11;7157;El kell végezni a telepítést;Szent István utca 44;10230;Budakeszi;elvégezve;közepes;2024. 04. 29. 0:00:00;2024. 05. 13. 0:00:00;telepítés;14;2024. 05. 13. 0:00:00
14235;7;7157;El kell végezni a szervizelést;Szent István utca 44;10230;Budakeszi;elvégezve;közepes;2024. 05. 27. 0:00:00;2024. 06. 10. 0:00:00;szerviz;13;2024. 06. 10. 0:00:00
14236;9;7157;El kell végezni a szervizelést;Szent István utca 44;10230;Budakeszi;elvégezve;közepes;2024. 06. 24. 0:00:00;2024. 07. 08. 0:00:00;szerviz;12;2024. 07. 08. 0:00:00
14237;1;7158;El kell végezni a telepítést;Hunyadi utca 31;16580;Sopron;elvégezve;alacsony;2020. 09. 03. 0:00:00;2020. 09. 17. 0:00:00;telepítés;20;2020. 09. 17. 0:00:00
14238;2;7159;El kell végezni a telepítést;Szőlő utca 44;1906;Kunszentmiklós;elvégezve;magas;2023. 12. 17. 0:00:00;2023. 12. 31. 0:00:00;telepítés;20;2023. 12. 31. 0:00:00
14239;5;7159;El kell végezni a szervizelést;Szőlő utca 44;1906;Kunszentmiklós;elvégezve;alacsony;2024. 01. 14. 0:00:00;2024. 01. 28. 0:00:00;szerviz;19;2024. 01. 28. 0:00:00
14240;11;7160;El kell végezni a telepítést;Kossuth utca 97;12273;Hajdúszoboszló;elvégezve;közepes;2021. 06. 28. 0:00:00;2021. 07. 12. 0:00:00;telepítés;15;2021. 07. 12. 0:00:00
14241;8;7160;El kell végezni a leszerelést;Kossuth utca 97;12273;Hajdúszoboszló;elvégezve;magas;2021. 07. 26. 0:00:00;2021. 08. 09. 0:00:00;leszerelés;12;2021. 08. 09. 0:00:00
14242;10;7161;El kell végezni a telepítést;Szent István utca 14;12298;Mosonmagyaróvár;elvégezve;alacsony;2021. 12. 30. 0:00:00;2022. 01. 13. 0:00:00;telepítés;20;2022. 01. 13. 0:00:00
14243;2;7161;El kell végezni a leszerelést;Szent István utca 14;12298;Mosonmagyaróvár;elvégezve;magas;2022. 01. 27. 0:00:00;2022. 02. 10. 0:00:00;leszerelés;13;2022. 02. 10. 0:00:00
14244;6;7162;El kell végezni a telepítést;Árpád utca 13;5688;Dunakeszi;elvégezve;alacsony;2024. 06. 27. 0:00:00;2024. 07. 11. 0:00:00;telepítés;12;2024. 07. 11. 0:00:00
14245;5;7162;El kell végezni a szervizelést;Árpád utca 13;5688;Dunakeszi;elvégezve;magas;2024. 07. 25. 0:00:00;2024. 08. 08. 0:00:00;szerviz;12;2024. 08. 08. 0:00:00
14246;10;7162;El kell végezni a szervizelést;Árpád utca 13;5688;Dunakeszi;elvégezve;közepes;2024. 08. 22. 0:00:00;2024. 09. 05. 0:00:00;szerviz;16;2024. 09. 05. 0:00:00
14247;4;7163;El kell végezni a telepítést;Honvéd utca 79;4979;Kaba;elvégezve;magas;2024. 03. 27. 0:00:00;2024. 04. 10. 0:00:00;telepítés;20;2024. 04. 10. 0:00:00
14248;3;7164;El kell végezni a telepítést;Zrínyi utca 55;10063;Fót;elvégezve;közepes;2021. 08. 22. 0:00:00;2021. 09. 05. 0:00:00;telepítés;14;2021. 09. 05. 0:00:00
14249;1;7165;El kell végezni a telepítést;Erkel Ferenc utca 76;17601;Sümeg;elvégezve;magas;2022. 01. 27. 0:00:00;2022. 02. 10. 0:00:00;telepítés;18;2022. 02. 10. 0:00:00
14250;4;7166;El kell végezni a telepítést;Jókai utca 17;16366;Tiszafüred;elvégezve;alacsony;2025. 01. 01. 0:00:00;2025. 01. 15. 0:00:00;telepítés;17;2025. 01. 15. 0:00:00
14251;7;7166;El kell végezni a szervizelést;Jókai utca 17;16366;Tiszafüred;elvégezve;közepes;2025. 01. 29. 0:00:00;2025. 02. 12. 0:00:00;szerviz;12;2025. 02. 12. 0:00:00
14252;2;7166;El kell végezni a leszerelést;Jókai utca 17;16366;Tiszafüred;elvégezve;magas;2025. 02. 26. 0:00:00;2025. 03. 12. 0:00:00;leszerelés;18;2025. 03. 12. 0:00:00
14253;4;7167;El kell végezni a telepítést;Mátyás király utca 69;12452;Jászapáti;elvégezve;közepes;2022. 04. 19. 0:00:00;2022. 05. 03. 0:00:00;telepítés;12;2022. 05. 03. 0:00:00
14254;8;7167;El kell végezni a szervizelést;Mátyás király utca 69;12452;Jászapáti;elvégezve;magas;2022. 05. 17. 0:00:00;2022. 05. 31. 0:00:00;szerviz;14;2022. 05. 31. 0:00:00
14255;9;7168;El kell végezni a telepítést;Tavaszmező utca 86;14139;Tapolca;elvégezve;közepes;2023. 10. 20. 0:00:00;2023. 11. 03. 0:00:00;telepítés;19;2023. 11. 03. 0:00:00
14256;2;7169;El kell végezni a telepítést;Közép utca 12;19325;Vác;elvégezve;magas;2025. 04. 14. 0:00:00;2025. 04. 28. 0:00:00;telepítés;14;2025. 04. 28. 0:00:00
14257;2;7169;El kell végezni a szervizelést;Közép utca 12;19325;Vác;új;magas;2025. 05. 12. 0:00:00;;szerviz;0;2025. 05. 26. 0:00:00
14258;8;7169;El kell végezni a szervizelést;Közép utca 12;19325;Vác;új;alacsony;2025. 06. 09. 0:00:00;;szerviz;0;2025. 06. 23. 0:00:00
14259;10;7170;El kell végezni a telepítést;Munkás utca 56;6630;Szombathely;elvégezve;közepes;2024. 01. 02. 0:00:00;2024. 01. 16. 0:00:00;telepítés;17;2024. 01. 16. 0:00:00
14260;8;7170;El kell végezni a leszerelést;Munkás utca 56;6630;Szombathely;elvégezve;magas;2024. 01. 30. 0:00:00;2024. 02. 13. 0:00:00;leszerelés;12;2024. 02. 13. 0:00:00
14261;5;7171;El kell végezni a telepítést;Temető utca 43;5078;Komló;elvégezve;közepes;2024. 09. 08. 0:00:00;2024. 09. 22. 0:00:00;telepítés;12;2024. 09. 22. 0:00:00
14262;7;7171;El kell végezni a szervizelést;Temető utca 43;5078;Komló;elvégezve;alacsony;2024. 10. 06. 0:00:00;2024. 10. 20. 0:00:00;szerviz;19;2024. 10. 20. 0:00:00
14263;11;7172;El kell végezni a telepítést;Mátyás király utca 64;8814;Nyíregyháza;elvégezve;magas;2018. 04. 03. 0:00:00;2018. 04. 17. 0:00:00;telepítés;20;2018. 04. 17. 0:00:00
14264;2;7172;El kell végezni a szervizelést;Mátyás király utca 64;8814;Nyíregyháza;elvégezve;közepes;2018. 05. 01. 0:00:00;2018. 05. 15. 0:00:00;szerviz;15;2018. 05. 15. 0:00:00
14265;4;7172;El kell végezni a szervizelést;Mátyás király utca 64;8814;Nyíregyháza;elvégezve;magas;2018. 05. 29. 0:00:00;2018. 06. 12. 0:00:00;szerviz;13;2018. 06. 12. 0:00:00
14266;4;7173;El kell végezni a telepítést;Rózsa utca 75;19625;Tiszaújváros;elvégezve;közepes;2025. 01. 28. 0:00:00;2025. 02. 11. 0:00:00;telepítés;12;2025. 02. 11. 0:00:00
14267;7;7174;El kell végezni a telepítést;Mátyás király utca 77;2551;Mohács;elvégezve;alacsony;2020. 11. 08. 0:00:00;2020. 11. 22. 0:00:00;telepítés;14;2020. 11. 22. 0:00:00
14268;4;7174;El kell végezni a szervizelést;Mátyás király utca 77;2551;Mohács;elvégezve;alacsony;2020. 12. 06. 0:00:00;2020. 12. 20. 0:00:00;szerviz;18;2020. 12. 20. 0:00:00
14269;2;7174;El kell végezni a leszerelést;Mátyás király utca 77;2551;Mohács;elvégezve;magas;2021. 01. 03. 0:00:00;2021. 01. 17. 0:00:00;leszerelés;18;2021. 01. 17. 0:00:00
14270;7;7175;El kell végezni a telepítést;Rákóczi tér 25;1147;Ajka;elvégezve;közepes;2023. 03. 02. 0:00:00;2023. 03. 16. 0:00:00;telepítés;15;2023. 03. 16. 0:00:00
14271;6;7175;El kell végezni a szervizelést;Rákóczi tér 25;1147;Ajka;elvégezve;közepes;2023. 03. 30. 0:00:00;2023. 04. 13. 0:00:00;szerviz;14;2023. 04. 13. 0:00:00
14272;8;7175;El kell végezni a szervizelést;Rákóczi tér 25;1147;Ajka;elvégezve;magas;2023. 04. 27. 0:00:00;2023. 05. 11. 0:00:00;szerviz;18;2023. 05. 11. 0:00:00
14273;11;7176;El kell végezni a telepítést;Erkel Ferenc utca 64;16768;Hajdúszoboszló;elvégezve;közepes;2023. 09. 23. 0:00:00;2023. 10. 07. 0:00:00;telepítés;13;2023. 10. 07. 0:00:00
14274;3;7176;El kell végezni a szervizelést;Erkel Ferenc utca 64;16768;Hajdúszoboszló;elvégezve;magas;2023. 10. 21. 0:00:00;2023. 11. 04. 0:00:00;szerviz;19;2023. 11. 04. 0:00:00
