Id;FirstName;LastName;Email;Phone;Location;Address;BirthDate;ContractDate;RegistrationDate;Status;TerminalId;Password
8310;Boglárka;Oláh;bolah8310@gmail.com;+36487149459;Lőrinci;Közép utca 86;1963. 11. 02. 0:00:00;2018. 06. 20. 0:00:00;2018. 06. 20. 0:00:00;inaktív;13062;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8311;Krisztina;Kovács;kkovacs8311@gmail.com;+36487586434;Szekszárd;Vörösmarty utca 21;1999. 02. 13. 0:00:00;2016. 11. 10. 0:00:00;2016. 11. 10. 0:00:00;inaktív;7141;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8312;Szonja;Szőke;sszoke8312@gmail.com;+36731881330;Kiskunfélegyháza;Árpád utca 90;1998. 10. 24. 0:00:00;2025. 02. 20. 0:00:00;2025. 02. 20. 0:00:00;inaktív;17157;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8313;János;Fülöp;jfulop8313@gmail.com;+36836326842;Szolnok;Zrínyi utca 90;1982. 06. 03. 0:00:00;2016. 01. 14. 0:00:00;2016. 01. 14. 0:00:00;aktív;15124;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8314;Virág;Mészáros;vmeszaros8314@gmail.com;+36369196946;Kőszeg;Akácfa utca 53;1987. 01. 10. 0:00:00;2023. 05. 24. 0:00:00;2023. 05. 24. 0:00:00;aktív;17874;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8315;Nina;Hegedüs;nhegedus8315@gmail.com;+36915077206;Eger;Jókai utca 29;1975. 07. 20. 0:00:00;2023. 06. 29. 0:00:00;2023. 06. 29. 0:00:00;aktív;19490;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8316;Adrienn;Juhász;ajuhasz8316@gmail.com;+36659813625;Tata;Hegyalja utca 57;1981. 03. 31. 0:00:00;2020. 12. 04. 0:00:00;2020. 12. 04. 0:00:00;aktív;19602;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8317;Flóra;Borbély;fborbely8317@gmail.com;+36513471897;Budapest;Erkel Ferenc utca 22;1986. 05. 18. 0:00:00;2020. 03. 30. 0:00:00;2020. 03. 30. 0:00:00;aktív;15046;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8318;Albert;Barna;abarna8318@gmail.com;+36397950686;Nagykőrös;Béke utca 28;1988. 10. 19. 0:00:00;2019. 06. 23. 0:00:00;2019. 06. 23. 0:00:00;aktív;12046;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8319;Júlia;Kiss;jkiss8319@gmail.com;+36653728569;Kiskunfélegyháza;Madách utca 99;1990. 01. 09. 0:00:00;2023. 01. 26. 0:00:00;2023. 01. 26. 0:00:00;aktív;13987;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8320;Roland;Váradi;rvaradi8320@gmail.com;+36869229440;Mezőkövesd;Iskola utca 84;1970. 04. 07. 0:00:00;2024. 07. 04. 0:00:00;2024. 07. 04. 0:00:00;inaktív;2046;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8321;Viktória;Csonka;vcsonka8321@gmail.com;+36314585026;Lenti;Csokonai utca 3;1961. 03. 10. 0:00:00;2023. 05. 09. 0:00:00;2023. 05. 09. 0:00:00;aktív;19674;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8322;Dániel;Török;dtorok8322@gmail.com;+36943519625;Siklós;Temető utca 39;1965. 08. 23. 0:00:00;2024. 12. 27. 0:00:00;2024. 12. 27. 0:00:00;aktív;4156;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8323;Katalin;Szőke;kszoke8323@gmail.com;+36492551247;Törökszentmiklós;Mátyás király utca 96;1989. 01. 20. 0:00:00;2019. 12. 04. 0:00:00;2019. 12. 04. 0:00:00;aktív;1407;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8324;Zsolt;Borbély;zborbely8324@gmail.com;+36498079970;Zalaegerszeg;Szabadság utca 49;1975. 02. 27. 0:00:00;2025. 02. 02. 0:00:00;2025. 02. 02. 0:00:00;inaktív;10414;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8325;Laura;Márton;lmarton8325@gmail.com;+36736894661;Kaposvár;Templom utca 4;1987. 05. 24. 0:00:00;2023. 02. 20. 0:00:00;2023. 02. 20. 0:00:00;aktív;8898;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8326;Izabella;Balázs;ibalazs8326@gmail.com;+36916709815;Sopron;Alkotmány utca 14;1964. 08. 15. 0:00:00;2022. 07. 21. 0:00:00;2022. 07. 21. 0:00:00;aktív;17890;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8327;Júlia;Fekete;jfekete8327@gmail.com;+36625350511;Celldömölk;Árpád utca 53;1978. 12. 09. 0:00:00;2022. 04. 02. 0:00:00;2022. 04. 02. 0:00:00;inaktív;19615;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8328;Dorina;Gál;dgal8328@gmail.com;+36538704935;Baja;Bem utca 76;1972. 07. 16. 0:00:00;2025. 01. 24. 0:00:00;2025. 01. 24. 0:00:00;inaktív;16327;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8329;Kristóf;Kerekes;kkerekes8329@gmail.com;+36537360783;Miskolc;Béke utca 33;2001. 03. 01. 0:00:00;2024. 01. 31. 0:00:00;2024. 01. 31. 0:00:00;aktív;5103;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8330;Izabella;Soós;isoos8330@gmail.com;+36438511150;Cegléd;Jókai utca 85;1991. 10. 28. 0:00:00;2022. 02. 11. 0:00:00;2022. 02. 11. 0:00:00;aktív;18438;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8331;Máté;Balogh;mbalogh8331@gmail.com;+36783091383;Tiszafüred;Bem utca 2;1966. 07. 16. 0:00:00;2024. 02. 13. 0:00:00;2024. 02. 13. 0:00:00;aktív;11488;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8332;Dominik;Pataki;dpataki8332@gmail.com;+36909555249;Vác;Iskola utca 76;1990. 03. 08. 0:00:00;2021. 04. 30. 0:00:00;2021. 04. 30. 0:00:00;aktív;19945;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8333;Péter;Orosz;porosz8333@gmail.com;+36533942457;Mezőkövesd;Bartók Béla utca 3;2002. 07. 21. 0:00:00;2024. 05. 06. 0:00:00;2024. 05. 06. 0:00:00;aktív;3754;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8334;Dorina;Fábián;dfabian8334@gmail.com;+36524656285;Zalaegerszeg;Zrínyi utca 48;1966. 11. 01. 0:00:00;2021. 08. 31. 0:00:00;2021. 08. 31. 0:00:00;inaktív;11231;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8335;Olívia;Rácz;oracz8335@gmail.com;+36419104450;Csongrád;Kert utca 20;2001. 04. 15. 0:00:00;2023. 11. 23. 0:00:00;2023. 11. 23. 0:00:00;aktív;2981;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8336;Olívia;Szabó;oszabo8336@gmail.com;+36336296943;Kiskunhalas;Bem utca 39;2001. 02. 25. 0:00:00;2023. 08. 06. 0:00:00;2023. 08. 06. 0:00:00;aktív;14414;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8337;Zsuzsanna;Németh;znemeth8337@gmail.com;+36932249994;Lenti;Közép utca 64;1969. 10. 15. 0:00:00;2023. 01. 13. 0:00:00;2023. 01. 13. 0:00:00;aktív;12613;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8338;Márton;Pál;mpal8338@gmail.com;+36789312141;Hajdúböszörmény;Rózsa utca 87;1977. 02. 28. 0:00:00;2024. 04. 05. 0:00:00;2024. 04. 05. 0:00:00;aktív;10033;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8339;Zsigmond;Pásztor;zpasztor8339@gmail.com;+36495372199;Gyál;Kert utca 87;1991. 09. 23. 0:00:00;2023. 06. 24. 0:00:00;2023. 06. 24. 0:00:00;aktív;10913;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8340;Beáta;Kerekes;bkerekes8340@gmail.com;+36995197604;Körmend;Kossuth utca 10;1993. 05. 29. 0:00:00;2021. 11. 11. 0:00:00;2021. 11. 11. 0:00:00;aktív;8902;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8341;Viktória;Orbán;vorban8341@gmail.com;+36661215302;Szentgotthárd;Zrínyi utca 86;1994. 10. 11. 0:00:00;2023. 11. 28. 0:00:00;2023. 11. 28. 0:00:00;aktív;8050;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8342;Ottó;Pataki;opataki8342@gmail.com;+36632905014;Baja;Szőlő utca 10;1964. 04. 07. 0:00:00;2023. 08. 25. 0:00:00;2023. 08. 25. 0:00:00;aktív;15019;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8343;András;Halász;ahalasz8343@gmail.com;+36369031104;Debrecen;Jókai utca 24;1994. 03. 15. 0:00:00;2024. 11. 14. 0:00:00;2024. 11. 14. 0:00:00;inaktív;17251;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8344;József;Fehér;jfeher8344@gmail.com;+36272868359;Tiszaújváros;Rákóczi tér 3;1992. 10. 13. 0:00:00;2020. 07. 20. 0:00:00;2020. 07. 20. 0:00:00;aktív;12355;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8345;Béla;Antal;bantal8345@gmail.com;+36979798637;Debrecen;Rákóczi utca 30;1980. 08. 06. 0:00:00;2025. 01. 18. 0:00:00;2025. 01. 18. 0:00:00;aktív;13590;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8346;Máté;Deák;mdeak8346@gmail.com;+36493358603;Kisvárda;Madách utca 92;1999. 09. 02. 0:00:00;2024. 04. 12. 0:00:00;2024. 04. 12. 0:00:00;aktív;19404;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8347;Lili;Horváth;lhorvath8347@gmail.com;+36916377509;Hajdúszoboszló;Alkotmány utca 78;1965. 03. 08. 0:00:00;2023. 06. 23. 0:00:00;2023. 06. 23. 0:00:00;aktív;2205;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8348;Balázs;Székely;bszekely8348@gmail.com;+36376898475;Dunaújváros;Rózsa utca 51;1994. 05. 08. 0:00:00;2020. 04. 16. 0:00:00;2020. 04. 16. 0:00:00;inaktív;7600;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8349;Bernadett;Bognár;bbognar8349@gmail.com;+36613094601;Lenti;Bartók Béla utca 80;1987. 11. 25. 0:00:00;2016. 08. 09. 0:00:00;2016. 08. 09. 0:00:00;aktív;13506;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8350;Jázmin;Szalai;jszalai8350@gmail.com;+36985908285;Kaposvár;Rózsa utca 20;1991. 01. 04. 0:00:00;2016. 02. 15. 0:00:00;2016. 02. 15. 0:00:00;inaktív;4861;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8351;Éva;Mészáros;emeszaros8351@gmail.com;+36847578233;Kaba;Temető utca 84;1970. 03. 01. 0:00:00;2021. 11. 28. 0:00:00;2021. 11. 28. 0:00:00;aktív;11275;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8352;Orsolya;Jakab;ojakab8352@gmail.com;+36602904543;Komló;Új utca 20;1972. 08. 01. 0:00:00;2019. 12. 12. 0:00:00;2019. 12. 12. 0:00:00;aktív;6296;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8353;Fanni;Király;fkiraly8353@gmail.com;+36494282908;Dunaújváros;Táncsics Mihály utca 88;1981. 04. 13. 0:00:00;2025. 01. 26. 0:00:00;2025. 01. 26. 0:00:00;aktív;8699;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8354;Tibor;Szekeres;tszekeres8354@gmail.com;+36327030438;Kisvárda;Vörösmarty utca 26;1970. 05. 09. 0:00:00;2019. 01. 09. 0:00:00;2019. 01. 09. 0:00:00;aktív;12174;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8355;Ferenc;Antal;fantal8355@gmail.com;+36421732716;Kecskemét;Kossuth utca 59;1963. 07. 09. 0:00:00;2017. 12. 23. 0:00:00;2017. 12. 23. 0:00:00;aktív;7204;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8356;Dóra;Kerekes;dkerekes8356@gmail.com;+36826043757;Salgótarján;Arany János utca 80;1992. 02. 22. 0:00:00;2024. 03. 09. 0:00:00;2024. 03. 09. 0:00:00;aktív;15867;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8357;Hajnalka;Hegedűs;hhegedus8357@gmail.com;+36466757786;Makó;Jókai utca 16;1977. 12. 26. 0:00:00;2023. 12. 18. 0:00:00;2023. 12. 18. 0:00:00;aktív;655;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8358;Barbara;Sárközi;bsarkozi8358@gmail.com;+36801798301;Békéscsaba;Rét utca 83;1993. 10. 06. 0:00:00;2024. 07. 11. 0:00:00;2024. 07. 11. 0:00:00;aktív;17598;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8359;Zsigmond;Soós;zsoos8359@gmail.com;+36771305715;Zirc;Hegyalja utca 16;1976. 03. 12. 0:00:00;2022. 02. 10. 0:00:00;2022. 02. 10. 0:00:00;aktív;4844;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8360;Gabriella;Tamás;gtamas8360@gmail.com;+36553944066;Mezőkövesd;Kossuth tér 9;1995. 08. 27. 0:00:00;2024. 02. 27. 0:00:00;2024. 02. 27. 0:00:00;aktív;13947;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8361;Melinda;Balogh;mbalogh8361@gmail.com;+36295205783;Kazincbarcika;Templom utca 73;1964. 03. 30. 0:00:00;2023. 11. 25. 0:00:00;2023. 11. 25. 0:00:00;inaktív;3983;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8362;Zsuzsanna;Máté;zmate8362@gmail.com;+36362616008;Kazincbarcika;Szőlő utca 29;1991. 01. 01. 0:00:00;2016. 08. 29. 0:00:00;2016. 08. 29. 0:00:00;aktív;5756;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8363;Erik;Dudás;edudas8363@gmail.com;+36438463790;Nagykáta;Jázmin utca 84;2003. 12. 11. 0:00:00;2022. 08. 08. 0:00:00;2022. 08. 08. 0:00:00;inaktív;5465;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8364;Árpád;Bakos;abakos8364@gmail.com;+36805974861;Lőrinci;Hegyalja utca 3;1992. 10. 23. 0:00:00;2023. 07. 11. 0:00:00;2023. 07. 11. 0:00:00;inaktív;1415;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8365;Ilona;Szekeres;iszekeres8365@gmail.com;+36627973860;Mosonmagyaróvár;Temető utca 62;1999. 08. 21. 0:00:00;2018. 04. 16. 0:00:00;2018. 04. 16. 0:00:00;inaktív;13522;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8366;Gabriella;Bognár;gbognar8366@gmail.com;+36405432791;Balassagyarmat;Szent István utca 65;1971. 01. 28. 0:00:00;2022. 11. 07. 0:00:00;2022. 11. 07. 0:00:00;aktív;15268;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8367;Melinda;Tóth;mtoth8367@gmail.com;+36926291332;Körmend;Táncsics Mihály utca 94;1964. 11. 15. 0:00:00;2020. 09. 28. 0:00:00;2020. 09. 28. 0:00:00;inaktív;3472;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8368;Krisztina;Fekete;kfekete8368@gmail.com;+36235820873;Lenti;Árpád utca 30;1996. 01. 19. 0:00:00;2025. 01. 13. 0:00:00;2025. 01. 13. 0:00:00;aktív;18455;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8369;Beáta;Barna;bbarna8369@gmail.com;+36857733126;Celldömölk;Arany János utca 55;1966. 02. 20. 0:00:00;2023. 06. 10. 0:00:00;2023. 06. 10. 0:00:00;inaktív;3185;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8370;Nóra;Katona;nkatona8370@gmail.com;+36519456238;Kazincbarcika;Rét utca 63;1985. 06. 09. 0:00:00;2021. 11. 08. 0:00:00;2021. 11. 08. 0:00:00;aktív;11589;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8371;Panna;Pap;ppap8371@gmail.com;+36776386155;Füzesabony;Csokonai utca 39;1994. 01. 21. 0:00:00;2022. 05. 24. 0:00:00;2022. 05. 24. 0:00:00;aktív;12149;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8372;Enikő;Király;ekiraly8372@gmail.com;+36347480539;Fót;Temető utca 47;1999. 08. 30. 0:00:00;2024. 06. 26. 0:00:00;2024. 06. 26. 0:00:00;inaktív;5864;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8373;Gabriella;Lakatos;glakatos8373@gmail.com;+36412227157;Salgótarján;Szabadság utca 14;1993. 05. 25. 0:00:00;2022. 01. 04. 0:00:00;2022. 01. 04. 0:00:00;aktív;8290;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8374;Fanni;Sipos;fsipos8374@gmail.com;+36855877662;Kiskunhalas;Akácfa utca 58;1975. 01. 13. 0:00:00;2025. 03. 14. 0:00:00;2025. 03. 14. 0:00:00;inaktív;3915;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8375;Attila;Soós;asoos8375@gmail.com;+36317851325;Győr;Csokonai utca 89;1967. 11. 16. 0:00:00;2021. 01. 19. 0:00:00;2021. 01. 19. 0:00:00;aktív;15094;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8376;Rita;Orosz;rorosz8376@gmail.com;+36876529284;Gyula;Temető utca 93;1970. 06. 04. 0:00:00;2022. 08. 24. 0:00:00;2022. 08. 24. 0:00:00;inaktív;16274;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8377;Zselyke;Balog;zbalog8377@gmail.com;+36279701939;Kiskunhalas;Bartók Béla utca 78;1987. 03. 30. 0:00:00;2023. 12. 29. 0:00:00;2023. 12. 29. 0:00:00;inaktív;11731;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8378;Ilona;Péter;ipeter8378@gmail.com;+36535836399;Hatvan;Gyöngyvirág utca 87;1969. 03. 14. 0:00:00;2022. 09. 15. 0:00:00;2022. 09. 15. 0:00:00;aktív;16788;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8379;Benedek;Fülöp;bfulop8379@gmail.com;+36485991123;Mohács;Táncsics Mihály utca 30;1991. 01. 06. 0:00:00;2025. 01. 21. 0:00:00;2025. 01. 21. 0:00:00;aktív;12453;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8380;Anna;Simon;asimon8380@gmail.com;+36848312682;Kőszeg;Alkotmány utca 58;1989. 05. 13. 0:00:00;2024. 01. 29. 0:00:00;2024. 01. 29. 0:00:00;aktív;4082;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8381;Jázmin;Hegedűs;jhegedus8381@gmail.com;+36361120253;Tatabánya;Vasút utca 63;1984. 08. 04. 0:00:00;2023. 11. 22. 0:00:00;2023. 11. 22. 0:00:00;inaktív;10488;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8382;Hajnalka;Faragó;hfarago8382@gmail.com;+36928860302;Nagymaros;Jázmin utca 72;1975. 08. 13. 0:00:00;2023. 12. 10. 0:00:00;2023. 12. 10. 0:00:00;aktív;6082;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8383;Adrienn;Soós;asoos8383@gmail.com;+36495297752;Mohács;Kert utca 29;1975. 08. 26. 0:00:00;2023. 12. 30. 0:00:00;2023. 12. 30. 0:00:00;inaktív;9573;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8384;Noémi;Lakatos;nlakatos8384@gmail.com;+36798344123;Kunszentmiklós;Béke utca 1;1997. 11. 06. 0:00:00;2021. 08. 23. 0:00:00;2021. 08. 23. 0:00:00;inaktív;13333;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8385;Gábor;Gáspár;ggaspar8385@gmail.com;+36958215939;Cegléd;Iskola utca 75;1963. 11. 09. 0:00:00;2022. 07. 01. 0:00:00;2022. 07. 01. 0:00:00;aktív;16373;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8386;Gergő;Barna;gbarna8386@gmail.com;+36516264873;Győr;Közép utca 36;2001. 06. 13. 0:00:00;2024. 01. 11. 0:00:00;2024. 01. 11. 0:00:00;aktív;18955;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8387;János;Gál;jgal8387@gmail.com;+36739526291;Hódmezővásárhely;Petőfi utca 83;1968. 05. 06. 0:00:00;2021. 10. 20. 0:00:00;2021. 10. 20. 0:00:00;aktív;9153;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8388;Csaba;Balla;cballa8388@gmail.com;+36529829216;Ráckeve;Virág utca 2;1984. 09. 08. 0:00:00;2025. 02. 16. 0:00:00;2025. 02. 16. 0:00:00;aktív;16914;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8389;Péter;Pásztor;ppasztor8389@gmail.com;+36291399579;Kisvárda;Új utca 50;1990. 02. 21. 0:00:00;2024. 10. 10. 0:00:00;2024. 10. 10. 0:00:00;aktív;10900;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8390;Dorina;Tamás;dtamas8390@gmail.com;+36716012143;Kaposvár;Új utca 27;1980. 04. 13. 0:00:00;2023. 08. 15. 0:00:00;2023. 08. 15. 0:00:00;inaktív;15272;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8391;Anikó;Bíró;abiro8391@gmail.com;+36898913866;Nyírbátor;Mátyás király utca 65;1990. 12. 24. 0:00:00;2018. 04. 24. 0:00:00;2018. 04. 24. 0:00:00;inaktív;14183;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8392;Árpád;Takács;atakacs8392@gmail.com;+36977600413;Csömör;Iskola utca 95;1975. 05. 18. 0:00:00;2023. 07. 22. 0:00:00;2023. 07. 22. 0:00:00;inaktív;15825;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8393;Tamás;Virág;tvirag8393@gmail.com;+36486092967;Marcali;Dózsa György utca 85;1992. 04. 18. 0:00:00;2019. 09. 22. 0:00:00;2019. 09. 22. 0:00:00;aktív;16318;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8394;Hajnalka;Orsós;horsos8394@gmail.com;+36844673419;Szeged;Arany János utca 81;1968. 08. 24. 0:00:00;2023. 05. 01. 0:00:00;2023. 05. 01. 0:00:00;inaktív;2407;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8395;György;Mezei;gmezei8395@gmail.com;+36964744587;Budapest;Munkás utca 36;1985. 07. 01. 0:00:00;2024. 05. 11. 0:00:00;2024. 05. 11. 0:00:00;aktív;18296;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8396;Zsófia;Péter;zpeter8396@gmail.com;+36463613591;Püspökladány;Deák Ferenc utca 75;1973. 05. 01. 0:00:00;2024. 04. 19. 0:00:00;2024. 04. 19. 0:00:00;aktív;15349;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8397;Júlia;Nagy;jnagy8397@gmail.com;+36328122953;Nagykáta;Erkel Ferenc utca 34;1993. 05. 24. 0:00:00;2023. 07. 21. 0:00:00;2023. 07. 21. 0:00:00;aktív;9594;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8398;Péter;Farkas;pfarkas8398@gmail.com;+36648907155;Ózd;Tavaszmező utca 1;1998. 10. 11. 0:00:00;2022. 08. 05. 0:00:00;2022. 08. 05. 0:00:00;aktív;3521;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8399;Erik;Mészáros;emeszaros8399@gmail.com;+36865133695;Eger;Gyöngyvirág utca 94;1995. 02. 16. 0:00:00;2022. 04. 04. 0:00:00;2022. 04. 04. 0:00:00;inaktív;6787;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8400;Kincső;Papp;kpapp8400@gmail.com;+36625904912;Tiszafüred;Orgona utca 98;2002. 02. 03. 0:00:00;2025. 03. 25. 0:00:00;2025. 03. 25. 0:00:00;aktív;3581;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8401;Rita;Faragó;rfarago8401@gmail.com;+36841957511;Mezőkövesd;Fő utca 35;1968. 08. 30. 0:00:00;2024. 05. 14. 0:00:00;2024. 05. 14. 0:00:00;inaktív;12170;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8402;Eszter;Bognár;ebognar8402@gmail.com;+36501200268;Balassagyarmat;Jókai utca 83;1980. 01. 02. 0:00:00;2024. 11. 23. 0:00:00;2024. 11. 23. 0:00:00;inaktív;8071;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8403;Szonja;Lukács;slukacs8403@gmail.com;+36206814285;Gyömrő;Bartók Béla utca 43;1999. 06. 13. 0:00:00;2023. 09. 17. 0:00:00;2023. 09. 17. 0:00:00;aktív;4629;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8404;Zsolt;Vass;zvass8404@gmail.com;+36342712580;Balatonalmádi;Jázmin utca 36;1984. 12. 18. 0:00:00;2025. 03. 21. 0:00:00;2025. 03. 21. 0:00:00;aktív;10738;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
8405;Luca;Kocsis;lkocsis8405@gmail.com;+36625660422;Szentgotthárd;Vörösmarty utca 11;1983. 09. 08. 0:00:00;2023. 01. 30. 0:00:00;2023. 01. 30. 0:00:00;aktív;15127;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
